date,l_ipn,r_asn,f
24/07/2006,6,9808,1
24/07/2006,6,14280,1
24/07/2006,6,18812,1
24/07/2006,6,25369,4
24/07/2006,6,27699,1
24/07/2006,6,30983,2
24/07/2006,6,33287,2
24/07/2006,7,109,3
24/07/2006,7,2152,1
24/07/2006,7,4134,2
24/07/2006,7,5408,2
24/07/2006,7,7132,2
24/07/2006,7,8070,3
24/07/2006,7,8075,2
24/07/2006,7,9457,2
24/07/2006,7,18924,48
24/07/2006,8,109,3
24/07/2006,8,225,1
24/07/2006,8,1668,4
24/07/2006,8,1742,3
24/07/2006,8,2497,3
24/07/2006,8,3561,4
24/07/2006,8,3701,4
24/07/2006,8,4134,2
24/07/2006,8,5408,1
24/07/2006,8,5662,11
24/07/2006,8,7018,56
24/07/2006,8,7132,1
24/07/2006,8,7324,1
24/07/2006,8,8069,9
24/07/2006,8,8075,7
24/07/2006,8,9431,3
24/07/2006,8,9457,1
24/07/2006,8,10204,5
24/07/2006,8,10950,3
24/07/2006,8,11022,3
24/07/2006,8,11486,4
24/07/2006,8,11499,3
24/07/2006,8,15169,460
24/07/2006,8,26496,1
24/07/2006,8,29863,2014
24/07/2006,8,30217,12
24/07/2006,8,32878,2
24/07/2006,9,25,2
24/07/2006,9,174,3
24/07/2006,9,209,8
24/07/2006,9,714,25
24/07/2006,9,1239,3
24/07/2006,9,1668,50
24/07/2006,9,2044,1
24/07/2006,9,2140,49
24/07/2006,9,2152,90
24/07/2006,9,2828,11
24/07/2006,9,2914,322
24/07/2006,9,3356,33
24/07/2006,9,3561,141
24/07/2006,9,3595,1
24/07/2006,9,4182,78
24/07/2006,9,4265,23
24/07/2006,9,4513,1
24/07/2006,9,5662,165
24/07/2006,9,6432,90
24/07/2006,9,6939,6
24/07/2006,9,7091,1
24/07/2006,9,7151,2
24/07/2006,9,7224,10
24/07/2006,9,7349,14
24/07/2006,9,7743,27
24/07/2006,9,8070,3
24/07/2006,9,8075,5
24/07/2006,9,8176,2
24/07/2006,9,8182,5
24/07/2006,9,10442,37
24/07/2006,9,10763,9
24/07/2006,9,10794,78
24/07/2006,9,11040,3
24/07/2006,9,11266,91
24/07/2006,9,11303,21
24/07/2006,9,11486,18
24/07/2006,9,11563,3
24/07/2006,9,11922,1
24/07/2006,9,11944,10
24/07/2006,9,12111,10
24/07/2006,9,12168,32
24/07/2006,9,12179,4
24/07/2006,9,12182,19
24/07/2006,9,12222,55
24/07/2006,9,13322,2
24/07/2006,9,13323,14
24/07/2006,9,13650,15
24/07/2006,9,13756,23
24/07/2006,9,14912,2
24/07/2006,9,15169,902
24/07/2006,9,15334,3
24/07/2006,9,16509,23
24/07/2006,9,16807,9
24/07/2006,9,17225,30
24/07/2006,9,17231,4
24/07/2006,9,19296,11
24/07/2006,9,21792,6
24/07/2006,9,22205,1
24/07/2006,9,22277,2
24/07/2006,9,22903,2
24/07/2006,9,25751,2
24/07/2006,9,26062,8
24/07/2006,9,29854,6
24/07/2006,9,30209,2
24/07/2006,9,31883,3
24/07/2006,9,33694,2
24/07/2006,9,36839,1
24/07/2006,9,36856,2
25/07/2006,0,701,2
25/07/2006,0,1239,1
25/07/2006,0,1955,1
25/07/2006,0,2152,1
25/07/2006,0,3215,2
25/07/2006,0,3249,1
25/07/2006,0,3269,1
25/07/2006,0,3561,19
25/07/2006,0,3595,1
25/07/2006,0,3671,17
25/07/2006,0,4134,2
25/07/2006,0,4780,3
25/07/2006,0,6140,1
25/07/2006,0,6400,1
25/07/2006,0,6432,1
25/07/2006,0,6461,1
25/07/2006,0,6702,1
25/07/2006,0,6724,1
25/07/2006,0,6746,3
25/07/2006,0,6855,1
25/07/2006,0,6939,1
25/07/2006,0,6993,2
25/07/2006,0,7738,2
25/07/2006,0,8404,1
25/07/2006,0,8551,1
25/07/2006,0,9121,4
25/07/2006,0,9829,1
25/07/2006,0,11486,1
25/07/2006,0,12479,1
25/07/2006,0,12620,1
25/07/2006,0,13462,23
25/07/2006,0,14480,1
25/07/2006,0,14912,1
25/07/2006,0,15334,1
25/07/2006,0,15395,1
25/07/2006,0,16735,1
25/07/2006,0,17771,22
25/07/2006,0,17964,4
25/07/2006,0,18712,1
25/07/2006,0,19262,1
25/07/2006,0,19296,1
25/07/2006,0,20231,1
25/07/2006,0,21687,1
25/07/2006,0,22653,13
25/07/2006,0,23500,1
25/07/2006,0,26592,3
25/07/2006,0,27229,1
25/07/2006,0,30373,1
25/07/2006,0,33182,1
25/07/2006,0,33287,1
25/07/2006,0,33379,1
25/07/2006,0,35017,1
25/07/2006,1,137,1
25/07/2006,1,376,1
25/07/2006,1,702,1
25/07/2006,1,1739,44
25/07/2006,1,1916,1
25/07/2006,1,1955,1
25/07/2006,1,3215,1
25/07/2006,1,3265,576
25/07/2006,1,3452,2
25/07/2006,1,3462,12
25/07/2006,1,3561,11
25/07/2006,1,3595,1
25/07/2006,1,3786,2
25/07/2006,1,4134,17
25/07/2006,1,4323,1
25/07/2006,1,4538,1
25/07/2006,1,4544,1
25/07/2006,1,4750,1
25/07/2006,1,4766,1
25/07/2006,1,4812,3
25/07/2006,1,4837,2
25/07/2006,1,5713,5
25/07/2006,1,6140,1
25/07/2006,1,6461,9
25/07/2006,1,7132,9
25/07/2006,1,7470,4
25/07/2006,1,8167,1
25/07/2006,1,8342,12
25/07/2006,1,9316,2
25/07/2006,1,9908,2
25/07/2006,1,10429,1
25/07/2006,1,12859,53
25/07/2006,1,12880,2
25/07/2006,1,13041,1
25/07/2006,1,13749,6
25/07/2006,1,14778,2
25/07/2006,1,15169,3
25/07/2006,1,16735,1
25/07/2006,1,17537,3
25/07/2006,1,17676,1
25/07/2006,1,17964,29
25/07/2006,1,17971,1
25/07/2006,1,19262,2
25/07/2006,1,22653,1
25/07/2006,1,23674,2
25/07/2006,1,24900,1
25/07/2006,1,26439,1
25/07/2006,1,27699,2
25/07/2006,1,27782,6
25/07/2006,1,32244,1
25/07/2006,1,33287,1
25/07/2006,2,81,6
25/07/2006,2,209,70
25/07/2006,2,1312,183
25/07/2006,2,1955,1
25/07/2006,2,3215,1
25/07/2006,2,3561,12
25/07/2006,2,3595,1
25/07/2006,2,3701,1
25/07/2006,2,4134,1
25/07/2006,2,5650,141
25/07/2006,2,5713,3
25/07/2006,2,6140,1
25/07/2006,2,6478,11
25/07/2006,2,7018,347
25/07/2006,2,7132,20
25/07/2006,2,7377,174
25/07/2006,2,11414,20
25/07/2006,2,11939,28
25/07/2006,2,12182,22
25/07/2006,2,15169,12
25/07/2006,2,16572,8
25/07/2006,2,19181,1
25/07/2006,2,19918,294
25/07/2006,2,22653,1
25/07/2006,2,26803,1
25/07/2006,2,29863,8
25/07/2006,2,30099,8
25/07/2006,2,33260,8
25/07/2006,2,33322,1
25/07/2006,2,33650,9
25/07/2006,2,33651,30
25/07/2006,2,36384,6
25/07/2006,3,1955,1
25/07/2006,3,3462,2
25/07/2006,3,3595,1
25/07/2006,3,3786,1
25/07/2006,3,4134,2
25/07/2006,3,4713,2
25/07/2006,3,6140,1
25/07/2006,3,8167,2
25/07/2006,3,13041,2
25/07/2006,3,16276,1
25/07/2006,3,16735,1
25/07/2006,3,17964,44
25/07/2006,3,22653,1
25/07/2006,3,24900,2
25/07/2006,3,30858,1
25/07/2006,4,3,1
25/07/2006,4,81,18
25/07/2006,4,217,1
25/07/2006,4,1239,1
25/07/2006,4,1955,1
25/07/2006,4,2152,8
25/07/2006,4,2200,1
25/07/2006,4,2914,2
25/07/2006,4,3215,1
25/07/2006,4,3265,2
25/07/2006,4,3356,2
25/07/2006,4,3561,15
25/07/2006,4,3595,1
25/07/2006,4,3701,8
25/07/2006,4,4134,1
25/07/2006,4,4181,58
25/07/2006,4,5650,11
25/07/2006,4,5713,3
25/07/2006,4,6140,1
25/07/2006,4,6432,9
25/07/2006,4,7132,3
25/07/2006,4,9145,1
25/07/2006,4,9156,2
25/07/2006,4,11643,1
25/07/2006,4,12222,4
25/07/2006,4,13749,14
25/07/2006,4,14778,5
25/07/2006,4,15169,37
25/07/2006,4,17964,1
25/07/2006,4,19024,1
25/07/2006,4,21844,3
25/07/2006,4,22653,1
25/07/2006,4,22753,4
25/07/2006,4,22855,20
25/07/2006,4,23342,5
25/07/2006,4,25973,1
25/07/2006,4,26085,18
25/07/2006,4,29668,8
25/07/2006,4,29895,10
25/07/2006,4,31976,102
25/07/2006,4,33287,1
25/07/2006,4,36856,4
25/07/2006,5,1955,2
25/07/2006,5,2152,4
25/07/2006,5,3462,1
25/07/2006,5,3561,3
25/07/2006,5,3595,2
25/07/2006,5,3786,2
25/07/2006,5,4134,2
25/07/2006,5,4713,2
25/07/2006,5,5713,1
25/07/2006,5,6140,2
25/07/2006,5,6867,1
25/07/2006,5,7018,1
25/07/2006,5,7132,1
25/07/2006,5,8070,7
25/07/2006,5,8075,3
25/07/2006,5,8167,1
25/07/2006,5,9156,1
25/07/2006,5,13041,1
25/07/2006,5,13867,2
25/07/2006,5,15169,4
25/07/2006,5,16735,1
25/07/2006,5,17964,34
25/07/2006,5,21844,1
25/07/2006,5,22026,1
25/07/2006,5,22653,2
25/07/2006,5,22781,1
25/07/2006,5,24900,1
25/07/2006,5,26085,1
25/07/2006,5,26101,2
25/07/2006,5,26201,1
25/07/2006,6,1955,2
25/07/2006,6,3215,2
25/07/2006,6,3595,1
25/07/2006,6,3786,5
25/07/2006,6,4134,6
25/07/2006,6,4780,5
25/07/2006,6,6140,1
25/07/2006,6,13041,2
25/07/2006,6,16735,2
25/07/2006,6,17896,1
25/07/2006,6,17964,44
25/07/2006,6,22653,2
25/07/2006,6,24900,1
25/07/2006,6,25899,2
25/07/2006,6,33287,1
25/07/2006,7,109,9
25/07/2006,7,1239,4
25/07/2006,7,2152,3
25/07/2006,7,3701,3
25/07/2006,7,3786,5
25/07/2006,7,4766,6
25/07/2006,7,7018,3
25/07/2006,7,7132,1
25/07/2006,7,8070,5
25/07/2006,7,8075,4
25/07/2006,7,8560,1
25/07/2006,7,9156,10
25/07/2006,7,11944,1
25/07/2006,7,15169,52
25/07/2006,7,18924,48
25/07/2006,7,20940,1
25/07/2006,7,21844,17
25/07/2006,7,36856,19
25/07/2006,8,26,12
25/07/2006,8,109,9
25/07/2006,8,3356,1
25/07/2006,8,3701,4
25/07/2006,8,3786,1
25/07/2006,8,6517,21
25/07/2006,8,7018,5
25/07/2006,8,7132,1
25/07/2006,8,7859,11
25/07/2006,8,8070,2
25/07/2006,8,8075,2
25/07/2006,8,9155,1
25/07/2006,8,11486,13
25/07/2006,8,12168,2
25/07/2006,8,15169,353
25/07/2006,8,28990,14
25/07/2006,8,30687,3
25/07/2006,8,33070,4
25/07/2006,9,71,6
25/07/2006,9,102,59
25/07/2006,9,553,17
25/07/2006,9,559,29
25/07/2006,9,1668,5
25/07/2006,9,2152,299
25/07/2006,9,2911,21
25/07/2006,9,3079,6
25/07/2006,9,3356,51
25/07/2006,9,3458,20
25/07/2006,9,3561,52
25/07/2006,9,3701,2
25/07/2006,9,4182,23
25/07/2006,9,4265,33
25/07/2006,9,4436,4
25/07/2006,9,4513,2
25/07/2006,9,5048,170
25/07/2006,9,5464,1
25/07/2006,9,5539,1
25/07/2006,9,5779,87
25/07/2006,9,6334,6
25/07/2006,9,6432,89
25/07/2006,9,6461,2
25/07/2006,9,6939,4
25/07/2006,9,7018,97
25/07/2006,9,7132,1
25/07/2006,9,7260,36
25/07/2006,9,7349,26
25/07/2006,9,8070,4
25/07/2006,9,8075,34
25/07/2006,9,8121,75
25/07/2006,9,8176,7
25/07/2006,9,9194,3
25/07/2006,9,10565,2
25/07/2006,9,10763,1
25/07/2006,9,11040,10
25/07/2006,9,11184,31
25/07/2006,9,11305,5
25/07/2006,9,11486,109
25/07/2006,9,11944,22
25/07/2006,9,12079,4
25/07/2006,9,12168,130
25/07/2006,9,12179,8
25/07/2006,9,12182,26
25/07/2006,9,12217,7
25/07/2006,9,12222,77
25/07/2006,9,12651,2
25/07/2006,9,13030,4
25/07/2006,9,13322,4
25/07/2006,9,13323,1
25/07/2006,9,13756,35
25/07/2006,9,14033,96
25/07/2006,9,14780,200
25/07/2006,9,14904,30
25/07/2006,9,15169,311
25/07/2006,9,15226,8
25/07/2006,9,15334,4
25/07/2006,9,16276,5
25/07/2006,9,16509,42
25/07/2006,9,16759,2
25/07/2006,9,16810,3
25/07/2006,9,17012,3
25/07/2006,9,17225,6
25/07/2006,9,17228,2
25/07/2006,9,19296,16
25/07/2006,9,19893,2
25/07/2006,9,20183,15
25/07/2006,9,20284,1
25/07/2006,9,20461,41
25/07/2006,9,21568,2
25/07/2006,9,21844,1
25/07/2006,9,22758,21
25/07/2006,9,22822,4
25/07/2006,9,25751,7
25/07/2006,9,25897,2
25/07/2006,9,26101,45
25/07/2006,9,26856,34
25/07/2006,9,29222,1
25/07/2006,9,29816,4
25/07/2006,9,31004,1
25/07/2006,9,33419,3
25/07/2006,9,33694,6
25/07/2006,9,36088,121
25/07/2006,9,36347,1
25/07/2006,9,36856,2
26/07/2006,0,209,1
26/07/2006,0,701,4
26/07/2006,0,2518,1
26/07/2006,0,2828,2
26/07/2006,0,2856,1
26/07/2006,0,2914,1
26/07/2006,0,3269,1
26/07/2006,0,3356,1
26/07/2006,0,3561,15
26/07/2006,0,3671,19
26/07/2006,0,4134,1
26/07/2006,0,4230,1
26/07/2006,0,4544,1
26/07/2006,0,4766,1
26/07/2006,0,4788,1
26/07/2006,0,4837,3
26/07/2006,0,5617,1
26/07/2006,0,5650,1
26/07/2006,0,6432,1
26/07/2006,0,6724,1
26/07/2006,0,6939,1
26/07/2006,0,7891,1
26/07/2006,0,8402,1
26/07/2006,0,9829,1
26/07/2006,0,10139,1
26/07/2006,0,10796,1
26/07/2006,0,10994,1
26/07/2006,0,11776,1
26/07/2006,0,11892,1
26/07/2006,0,12271,1
26/07/2006,0,13462,21
26/07/2006,0,13867,2
26/07/2006,0,14779,1
26/07/2006,0,15083,1
26/07/2006,0,15635,1
26/07/2006,0,15802,1
26/07/2006,0,16735,1
26/07/2006,0,17228,1
26/07/2006,0,17401,2
26/07/2006,0,17621,1
26/07/2006,0,17771,22
26/07/2006,0,18942,2
26/07/2006,0,19296,1
26/07/2006,0,20115,1
26/07/2006,0,21844,2
26/07/2006,0,24940,1
26/07/2006,0,26831,1
26/07/2006,0,28753,52
26/07/2006,0,29558,1
26/07/2006,0,29717,3
26/07/2006,0,31820,1
26/07/2006,0,33227,1
26/07/2006,0,33287,62
26/07/2006,0,33379,1
26/07/2006,0,35970,1
26/07/2006,1,1239,2
26/07/2006,1,3265,1660
26/07/2006,1,3462,4
26/07/2006,1,3561,11
26/07/2006,1,4134,35
26/07/2006,1,4266,2
26/07/2006,1,4788,1
26/07/2006,1,4837,30
26/07/2006,1,5778,2
26/07/2006,1,6405,7
26/07/2006,1,6461,9
26/07/2006,1,6478,1
26/07/2006,1,7132,2
26/07/2006,1,7497,3
26/07/2006,1,7794,2
26/07/2006,1,8167,2
26/07/2006,1,8342,12
26/07/2006,1,8522,2
26/07/2006,1,8708,23
26/07/2006,1,9121,2
26/07/2006,1,9316,1
26/07/2006,1,9318,2
26/07/2006,1,9415,1
26/07/2006,1,11486,2
26/07/2006,1,12302,123
26/07/2006,1,12859,67
26/07/2006,1,13749,2
26/07/2006,1,14778,10
26/07/2006,1,14780,3
26/07/2006,1,15169,3
26/07/2006,1,17775,3
26/07/2006,1,17964,1
26/07/2006,1,18942,10
26/07/2006,1,19548,3
26/07/2006,1,21844,1
26/07/2006,1,22291,1
26/07/2006,1,22773,2
26/07/2006,1,23248,2
26/07/2006,1,23682,11
26/07/2006,1,24900,2
26/07/2006,1,24940,1
26/07/2006,1,25897,2
26/07/2006,1,28753,2
26/07/2006,1,33130,2
26/07/2006,1,33287,3
26/07/2006,1,34320,2
26/07/2006,1,35216,2
26/07/2006,2,209,108
26/07/2006,2,701,1
26/07/2006,2,1312,109
26/07/2006,2,3561,14
26/07/2006,2,4323,4
26/07/2006,2,4837,1
26/07/2006,2,5650,215
26/07/2006,2,6106,6
26/07/2006,2,6128,2
26/07/2006,2,6366,1
26/07/2006,2,6478,13
26/07/2006,2,7018,164
26/07/2006,2,7132,3
26/07/2006,2,7377,100
26/07/2006,2,11414,7
26/07/2006,2,19181,1
26/07/2006,2,19918,1616
26/07/2006,2,24940,1
26/07/2006,2,28753,3
26/07/2006,2,30099,4
26/07/2006,2,33260,4
26/07/2006,2,33650,20
26/07/2006,2,33651,8
26/07/2006,2,36828,9
26/07/2006,3,1239,1
26/07/2006,3,4134,2
26/07/2006,3,4713,4
26/07/2006,3,4812,1
26/07/2006,3,4837,19
26/07/2006,3,5778,2
26/07/2006,3,8522,1
26/07/2006,3,17775,1
26/07/2006,3,18942,2
26/07/2006,3,22773,1
26/07/2006,3,24900,1
26/07/2006,3,24940,1
26/07/2006,3,28753,2
26/07/2006,3,33130,1
26/07/2006,3,35216,1
26/07/2006,4,1668,62
26/07/2006,4,3561,4
26/07/2006,4,3701,4
26/07/2006,4,4181,49
26/07/2006,4,4323,1
26/07/2006,4,4837,2
26/07/2006,4,5686,22
26/07/2006,4,6992,20
26/07/2006,4,7132,16
26/07/2006,4,8176,18
26/07/2006,4,9156,24
26/07/2006,4,14778,11
26/07/2006,4,15169,6
26/07/2006,4,17964,1
26/07/2006,4,18942,10
26/07/2006,4,22855,30
26/07/2006,4,23342,4
26/07/2006,4,24940,1
26/07/2006,4,28753,7
26/07/2006,4,31976,96
26/07/2006,4,36856,47
26/07/2006,5,1239,2
26/07/2006,5,2152,2
26/07/2006,5,3356,1
26/07/2006,5,3561,1
26/07/2006,5,4134,2
26/07/2006,5,4837,22
26/07/2006,5,5778,2
26/07/2006,5,8070,4
26/07/2006,5,8075,5
26/07/2006,5,8522,2
26/07/2006,5,13867,2
26/07/2006,5,17775,2
26/07/2006,5,18942,2
26/07/2006,5,22773,1
26/07/2006,5,24900,2
26/07/2006,5,24940,1
26/07/2006,5,28753,1
26/07/2006,5,33130,1
26/07/2006,5,35216,2
26/07/2006,6,1239,4
26/07/2006,6,4134,12
26/07/2006,6,4837,47
26/07/2006,6,5778,6
26/07/2006,6,8522,2
26/07/2006,6,17775,2
26/07/2006,6,18942,1
26/07/2006,6,22773,2
26/07/2006,6,24900,2
26/07/2006,6,24940,2
26/07/2006,6,28753,2
26/07/2006,6,33287,2
26/07/2006,6,35216,7
26/07/2006,6,36856,4
26/07/2006,7,71,24
26/07/2006,7,109,1
26/07/2006,7,855,2
26/07/2006,7,1224,1
26/07/2006,7,1239,13
26/07/2006,7,1889,1
26/07/2006,7,2152,117
26/07/2006,7,2914,2
26/07/2006,7,3356,5
26/07/2006,7,3561,29
26/07/2006,7,3701,3
26/07/2006,7,4265,4
26/07/2006,7,4436,5
26/07/2006,7,5778,6
26/07/2006,7,6354,14
26/07/2006,7,6432,29
26/07/2006,7,7342,2
26/07/2006,7,7859,6
26/07/2006,7,8075,2
26/07/2006,7,8522,2
26/07/2006,7,9156,26
26/07/2006,7,10532,2
26/07/2006,7,10763,4
26/07/2006,7,11944,15
26/07/2006,7,12168,4
26/07/2006,7,12179,2
26/07/2006,7,12180,2
26/07/2006,7,12182,26
26/07/2006,7,12222,35
26/07/2006,7,13471,29
26/07/2006,7,13867,25
26/07/2006,7,14494,12
26/07/2006,7,14776,3
26/07/2006,7,14779,2
26/07/2006,7,14806,2
26/07/2006,7,15169,215
26/07/2006,7,16509,6
26/07/2006,7,17233,2
26/07/2006,7,18924,48
26/07/2006,7,19024,1
26/07/2006,7,19296,3
26/07/2006,7,19647,2
26/07/2006,7,21792,8
26/07/2006,7,21844,49
26/07/2006,7,23342,3
26/07/2006,7,25751,2
26/07/2006,7,25867,36
26/07/2006,7,26056,11
26/07/2006,7,26101,3
26/07/2006,7,32313,11
26/07/2006,7,33130,2
26/07/2006,7,33694,6
26/07/2006,7,35216,2
26/07/2006,7,36856,51
26/07/2006,8,109,1
26/07/2006,8,209,5
26/07/2006,8,559,3
26/07/2006,8,786,10
26/07/2006,8,1239,14
26/07/2006,8,1668,4
26/07/2006,8,2152,11
26/07/2006,8,3356,1
26/07/2006,8,3561,18
26/07/2006,8,3701,4
26/07/2006,8,4266,2
26/07/2006,8,4565,1
26/07/2006,8,4694,3
26/07/2006,8,5662,11
26/07/2006,8,5719,6
26/07/2006,8,6140,2
26/07/2006,8,6517,3
26/07/2006,8,7018,14
26/07/2006,8,7045,2
26/07/2006,8,7065,9
26/07/2006,8,7342,2
26/07/2006,8,7859,13
26/07/2006,8,8001,2
26/07/2006,8,8070,3
26/07/2006,8,8075,7
26/07/2006,8,8522,1
26/07/2006,8,10913,2
26/07/2006,8,11051,4
26/07/2006,8,11078,3
26/07/2006,8,11486,4
26/07/2006,8,11499,7
26/07/2006,8,12222,8
26/07/2006,8,12552,2
26/07/2006,8,13890,2
26/07/2006,8,15169,474
26/07/2006,8,17374,3
26/07/2006,8,22001,1
26/07/2006,8,22205,2
26/07/2006,8,22822,4
26/07/2006,8,22982,2
26/07/2006,8,27357,2
26/07/2006,8,28990,12
26/07/2006,8,30687,1
26/07/2006,8,33130,1
26/07/2006,8,33554,2
26/07/2006,8,35216,1
26/07/2006,9,209,4
26/07/2006,9,797,153
26/07/2006,9,1239,6
26/07/2006,9,1668,8
26/07/2006,9,2152,351
26/07/2006,9,2828,4
26/07/2006,9,2914,5
26/07/2006,9,3313,3
26/07/2006,9,3340,8
26/07/2006,9,3356,24
26/07/2006,9,3561,53
26/07/2006,9,4265,3
26/07/2006,9,4355,31
26/07/2006,9,5413,2
26/07/2006,9,5779,275
26/07/2006,9,6432,20
26/07/2006,9,6478,2
26/07/2006,9,7018,12
26/07/2006,9,7091,1
26/07/2006,9,7132,21
26/07/2006,9,7349,27
26/07/2006,9,7743,21
26/07/2006,9,7837,2
26/07/2006,9,7859,9
26/07/2006,9,8070,7
26/07/2006,9,8075,92
26/07/2006,9,8176,6
26/07/2006,9,8220,1
26/07/2006,9,10532,17
26/07/2006,9,10763,5
26/07/2006,9,10794,65
26/07/2006,9,11440,4
26/07/2006,9,11486,19
26/07/2006,9,12168,10
26/07/2006,9,12179,2
26/07/2006,9,12182,3
26/07/2006,9,12217,10
26/07/2006,9,12222,29
26/07/2006,9,12312,6
26/07/2006,9,12363,23
26/07/2006,9,13768,1
26/07/2006,9,14280,1
26/07/2006,9,14297,2
26/07/2006,9,14443,5
26/07/2006,9,14742,11
26/07/2006,9,14745,3
26/07/2006,9,14780,537
26/07/2006,9,14904,9
26/07/2006,9,15169,254
26/07/2006,9,15598,12
26/07/2006,9,16432,24
26/07/2006,9,16509,8
26/07/2006,9,16861,27
26/07/2006,9,17225,4
26/07/2006,9,17392,1
26/07/2006,9,19024,1
26/07/2006,9,19262,2
26/07/2006,9,19296,9
26/07/2006,9,19536,23
26/07/2006,9,20183,5
26/07/2006,9,20284,2
26/07/2006,9,21844,7
26/07/2006,9,22277,2
26/07/2006,9,22883,5
26/07/2006,9,25751,16
26/07/2006,9,26101,94
26/07/2006,9,27357,7
26/07/2006,9,30099,6
26/07/2006,9,30475,32
26/07/2006,9,30678,8
26/07/2006,9,31815,196
26/07/2006,9,32244,1
26/07/2006,9,33419,1
26/07/2006,9,36088,246
26/07/2006,9,36347,1
26/07/2006,9,36839,3
26/07/2006,9,36856,2
27/07/2006,0,27,1
27/07/2006,0,209,1
27/07/2006,0,701,11
27/07/2006,0,1239,26
27/07/2006,0,1267,1
27/07/2006,0,1273,1
27/07/2006,0,2914,1
27/07/2006,0,3352,1
27/07/2006,0,3462,1
27/07/2006,0,3561,28
27/07/2006,0,3671,3
27/07/2006,0,3741,3
27/07/2006,0,3786,1
27/07/2006,0,4544,1
27/07/2006,0,4713,15
27/07/2006,0,4755,1
27/07/2006,0,4766,1
27/07/2006,0,4837,107
27/07/2006,0,5617,2
27/07/2006,0,5739,1
27/07/2006,0,5778,1
27/07/2006,0,6432,2
27/07/2006,0,6461,1
27/07/2006,0,6724,3
27/07/2006,0,6939,1
27/07/2006,0,6993,2
27/07/2006,0,8002,1
27/07/2006,0,8113,1
27/07/2006,0,8708,1
27/07/2006,0,9038,1
27/07/2006,0,11351,1
27/07/2006,0,11426,1
27/07/2006,0,11486,1
27/07/2006,0,11532,1
27/07/2006,0,13462,30
27/07/2006,0,13749,1
27/07/2006,0,13867,2
27/07/2006,0,15083,4
27/07/2006,0,16338,1
27/07/2006,0,17896,1
27/07/2006,0,19115,1
27/07/2006,0,27229,1
27/07/2006,0,27668,1
27/07/2006,0,27699,1
27/07/2006,0,29558,1
27/07/2006,0,29717,3
27/07/2006,0,30099,1
27/07/2006,0,30496,1
27/07/2006,0,31820,1
27/07/2006,0,32575,2
27/07/2006,0,33379,1
27/07/2006,1,27,1
27/07/2006,1,2152,1
27/07/2006,1,3265,1368
27/07/2006,1,3352,1
27/07/2006,1,3462,1
27/07/2006,1,3561,15
27/07/2006,1,3786,1
27/07/2006,1,3794,2
27/07/2006,1,4134,5
27/07/2006,1,4230,2
27/07/2006,1,4266,2
27/07/2006,1,4323,1
27/07/2006,1,4814,1
27/07/2006,1,5617,1
27/07/2006,1,6364,2
27/07/2006,1,6400,1
27/07/2006,1,6405,22
27/07/2006,1,6724,7
27/07/2006,1,7018,4
27/07/2006,1,7132,2
27/07/2006,1,7332,2
27/07/2006,1,8075,2
27/07/2006,1,8708,3
27/07/2006,1,11486,11
27/07/2006,1,12302,133
27/07/2006,1,12322,2
27/07/2006,1,12880,1
27/07/2006,1,13749,7
27/07/2006,1,14398,4
27/07/2006,1,14777,5
27/07/2006,1,14778,2
27/07/2006,1,15169,3
27/07/2006,1,18566,2
27/07/2006,1,19262,2
27/07/2006,1,22773,1
27/07/2006,1,23584,2
27/07/2006,1,26780,3
27/07/2006,1,27257,7
27/07/2006,1,30496,1
27/07/2006,1,32575,2
27/07/2006,1,33651,1
27/07/2006,1,33668,2
27/07/2006,2,27,1
27/07/2006,2,31,1
27/07/2006,2,209,39
27/07/2006,2,1239,1
27/07/2006,2,1312,85
27/07/2006,2,3561,7
27/07/2006,2,3659,1
27/07/2006,2,3786,1
27/07/2006,2,4323,12
27/07/2006,2,5617,1
27/07/2006,2,5650,176
27/07/2006,2,6128,10
27/07/2006,2,6478,6
27/07/2006,2,6724,1
27/07/2006,2,7018,232
27/07/2006,2,7132,3
27/07/2006,2,7377,76
27/07/2006,2,8708,1
27/07/2006,2,11414,3
27/07/2006,2,11939,10
27/07/2006,2,12182,10
27/07/2006,2,13749,1
27/07/2006,2,15169,3
27/07/2006,2,19918,1353
27/07/2006,2,29863,4
27/07/2006,2,30099,4
27/07/2006,2,30496,1
27/07/2006,2,32575,2
27/07/2006,2,33260,4
27/07/2006,2,33438,1
27/07/2006,2,33651,3
27/07/2006,3,27,2
27/07/2006,3,1239,1
27/07/2006,3,2152,1
27/07/2006,3,3786,2
27/07/2006,3,4713,1
27/07/2006,3,4812,1
27/07/2006,3,5617,2
27/07/2006,3,6364,2
27/07/2006,3,6724,3
27/07/2006,3,7018,4
27/07/2006,3,7332,1
27/07/2006,3,8708,3
27/07/2006,3,9318,2
27/07/2006,3,12322,1
27/07/2006,3,13749,2
27/07/2006,3,17775,1
27/07/2006,3,18566,2
27/07/2006,3,25973,1
27/07/2006,3,27257,2
27/07/2006,3,30496,2
27/07/2006,3,32575,2
27/07/2006,4,27,1
27/07/2006,4,1668,2
27/07/2006,4,2152,2
27/07/2006,4,3561,20
27/07/2006,4,3701,2
27/07/2006,4,3786,1
27/07/2006,4,5617,1
27/07/2006,4,6724,7
27/07/2006,4,6992,2
27/07/2006,4,7018,7
27/07/2006,4,7132,1
27/07/2006,4,7332,2
27/07/2006,4,8176,4
27/07/2006,4,8473,97
27/07/2006,4,8642,37
